user_id,course_id,course_join_time,learn_process,price
用户32358,课程162,2020-03-20 15:38:05,width: 0%;,129.0
用户32358,课程135,2020-03-20 15:38:05,width: 0%;,199.0
用户32358,课程133,2020-03-20 15:38:05,width: 0%;,199.0
用户32358,课程130,2020-03-20 15:38:05,width: 0%;,199.0
用户32358,课程26,2020-03-20 15:38:05,width: 0%;,319.0
用户32358,课程17,2020-03-20 15:38:05,width: 0%;,299.0
用户32358,课程31,2020-03-20 15:38:05,width: 0%;,109.0
用户32358,课程40,2020-03-20 15:38:05,width: 0%;,499.0
用户32358,课程76,2020-04-02 01:10:50,width: 0%;,0.0
用户32359,课程191,2020-03-06 20:49:09,width: 0%;,0.0
用户32359,课程180,2020-03-06 20:48:49,width: 0%;,0.0
用户32360,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32360,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32360,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32360,课程201,2020-04-01 09:39:24,width: 0%;,199.0
用户32360,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户32360,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户32360,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32360,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32360,课程51,2020-03-12 13:36:58,width: 0%;,
用户32360,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32360,课程158,2020-03-07 23:36:54,width: 0%;,129.0
用户32360,课程141,2020-03-08 21:24:46,width: 0%;,199.0
用户32360,课程56,2020-03-08 21:24:46,width: 0%;,299.0
用户32360,课程132,2020-03-08 21:24:45,width: 0%;,199.0
用户32360,课程29,2020-03-08 21:24:46,width: 0%;,199.0
用户32360,课程34,2020-03-08 21:24:45,width: 0%;,299.0
用户32360,课程171,2020-03-08 21:24:45,width: 0%;,299.0
用户32360,课程48,2020-03-08 21:24:45,width: 0%;,299.0
用户32360,课程180,2020-03-08 21:24:45,width: 0%;,0.0
用户32360,课程144,2020-03-08 21:24:45,width: 0%;,129.0
用户32360,课程163,2020-03-08 21:24:45,width: 0%;,129.0
用户32360,课程148,2020-03-08 21:24:45,width: 0%;,129.0
用户32360,课程135,2020-03-08 21:24:45,width: 0%;,199.0
用户32360,课程133,2020-03-08 21:24:45,width: 0%;,199.0
用户32360,课程130,2020-03-08 21:24:45,width: 0%;,199.0
用户32360,课程162,2020-03-08 21:24:45,width: 0%;,129.0
用户32360,课程26,2020-03-08 21:24:45,width: 0%;,319.0
用户32360,课程17,2020-03-08 21:24:45,width: 0%;,299.0
用户32360,课程31,2020-03-08 21:24:45,width: 0%;,109.0
用户32360,课程40,2020-03-08 21:24:44,width: 0%;,499.0
用户32361,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32361,课程201,2020-04-01 09:39:24,width: 9%;,199.0
用户32361,课程203,2020-04-01 09:38:44,width: 100%;,179.0
用户32361,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户32361,课程52,2020-03-06 20:52:54,width: 100%;,0.0
用户32361,课程158,2020-03-06 20:52:54,width: 8%;,129.0
用户32361,课程141,2020-03-06 20:52:54,width: 47%;,199.0
用户32361,课程29,2020-03-06 20:52:54,width: 3%;,199.0
用户32361,课程171,2020-03-06 20:52:54,width: 3%;,299.0
用户32361,课程34,2020-03-06 20:52:54,width: 0%;,299.0
用户32361,课程180,2020-03-06 20:51:25,width: 0%;,0.0
用户32361,课程40,2020-03-06 20:51:24,width: 0%;,499.0
用户32361,课程148,2020-03-06 20:51:25,width: 0%;,129.0
用户32361,课程162,2020-03-06 20:51:25,width: 0%;,129.0
用户32361,课程133,2020-03-06 20:51:24,width: 0%;,199.0
用户32361,课程130,2020-03-06 20:51:24,width: 0%;,199.0
用户32361,课程135,2020-03-06 20:51:24,width: 0%;,199.0
用户32361,课程26,2020-03-06 20:51:24,width: 0%;,319.0
用户32361,课程17,2020-03-06 20:51:24,width: 0%;,299.0
用户32361,课程31,2020-03-06 20:51:24,width: 0%;,109.0
用户32362,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32362,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32362,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32362,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32362,课程158,2020-03-20 15:38:32,width: 100%;,129.0
用户32362,课程141,2020-03-20 15:38:32,width: 33%;,199.0
用户32362,课程29,2020-03-20 15:38:32,width: 0%;,199.0
用户32362,课程52,2020-03-20 15:38:32,width: 0%;,0.0
用户32362,课程56,2020-03-20 15:38:32,width: 0%;,299.0
用户32362,课程132,2020-03-20 15:38:32,width: 0%;,199.0
用户32362,课程51,2020-03-20 15:38:32,width: 0%;,
用户32362,课程144,2020-03-20 15:38:32,width: 0%;,129.0
用户32362,课程163,2020-03-20 15:38:32,width: 0%;,129.0
用户32362,课程50,2020-03-20 15:38:32,width: 0%;,0.0
用户32362,课程34,2020-03-20 15:38:32,width: 0%;,299.0
用户32362,课程171,2020-03-20 15:38:32,width: 18%;,299.0
用户32362,课程48,2020-03-20 15:38:32,width: 25%;,299.0
用户32362,课程180,2020-03-20 15:38:32,width: 0%;,0.0
用户32362,课程148,2020-03-20 15:38:31,width: 0%;,129.0
用户32362,课程162,2020-03-20 15:38:31,width: 0%;,129.0
用户32362,课程135,2020-03-20 15:38:31,width: 0%;,199.0
用户32362,课程133,2020-03-20 15:38:31,width: 0%;,199.0
用户32362,课程130,2020-03-20 15:38:31,width: 0%;,199.0
用户32362,课程26,2020-03-20 15:38:31,width: 30%;,319.0
用户32362,课程17,2020-03-20 15:38:31,width: 0%;,299.0
用户32362,课程31,2020-03-20 15:38:31,width: 0%;,109.0
用户32362,课程40,2020-03-20 15:38:31,width: 0%;,499.0
用户32362,课程53,2020-04-07 20:55:55,width: 67%;,0.0
用户32362,课程24,2020-04-07 21:48:04,width: 8%;,0.0
用户32363,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32363,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32363,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32363,课程158,2020-03-20 15:38:16,width: 0%;,129.0
用户32363,课程141,2020-03-20 15:38:16,width: 0%;,199.0
用户32363,课程29,2020-03-20 15:38:16,width: 0%;,199.0
用户32363,课程52,2020-03-20 15:38:16,width: 0%;,0.0
用户32363,课程56,2020-03-20 15:38:16,width: 0%;,299.0
用户32363,课程132,2020-03-20 15:38:16,width: 0%;,199.0
用户32363,课程51,2020-03-20 15:38:16,width: 0%;,
用户32363,课程144,2020-03-20 15:38:16,width: 0%;,129.0
用户32363,课程163,2020-03-20 15:38:16,width: 0%;,129.0
用户32363,课程50,2020-03-20 15:38:16,width: 0%;,0.0
用户32363,课程34,2020-03-20 15:38:16,width: 0%;,299.0
用户32363,课程171,2020-03-20 15:38:16,width: 0%;,299.0
用户32363,课程48,2020-03-20 15:38:16,width: 0%;,299.0
用户32363,课程180,2020-03-20 15:38:16,width: 0%;,0.0
用户32363,课程148,2020-03-20 15:38:16,width: 0%;,129.0
用户32363,课程162,2020-03-20 15:38:15,width: 0%;,129.0
用户32363,课程135,2020-03-20 15:38:15,width: 0%;,199.0
用户32363,课程133,2020-03-20 15:38:15,width: 0%;,199.0
用户32363,课程130,2020-03-20 15:38:15,width: 0%;,199.0
用户32363,课程26,2020-03-20 15:38:15,width: 0%;,319.0
用户32363,课程17,2020-03-20 15:38:15,width: 0%;,299.0
用户32363,课程31,2020-03-20 15:38:15,width: 0%;,109.0
用户32363,课程40,2020-03-20 15:38:15,width: 0%;,499.0
用户32363,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32364,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32364,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32364,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32364,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32364,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32364,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32364,课程51,2020-03-12 13:36:58,width: 0%;,
用户32364,课程158,2020-03-08 21:24:54,width: 0%;,129.0
用户32364,课程141,2020-03-08 21:24:54,width: 0%;,199.0
用户32364,课程56,2020-03-08 21:24:54,width: 0%;,299.0
用户32364,课程132,2020-03-08 21:24:53,width: 0%;,199.0
用户32364,课程29,2020-03-08 21:24:54,width: 0%;,199.0
用户32364,课程34,2020-03-08 21:24:53,width: 29%;,299.0
用户32364,课程171,2020-03-08 21:24:53,width: 0%;,299.0
用户32364,课程48,2020-03-08 21:24:53,width: 0%;,299.0
用户32364,课程180,2020-03-08 21:24:53,width: 0%;,0.0
用户32364,课程144,2020-03-08 21:24:53,width: 0%;,129.0
用户32364,课程163,2020-03-08 21:24:53,width: 0%;,129.0
用户32364,课程148,2020-03-08 21:24:53,width: 0%;,129.0
用户32364,课程135,2020-03-08 21:24:53,width: 0%;,199.0
用户32364,课程133,2020-03-08 21:24:53,width: 0%;,199.0
用户32364,课程130,2020-03-08 21:24:53,width: 0%;,199.0
用户32364,课程162,2020-03-08 21:24:53,width: 0%;,129.0
用户32364,课程26,2020-03-08 21:24:53,width: 0%;,319.0
用户32364,课程17,2020-03-08 21:24:53,width: 0%;,299.0
用户32364,课程31,2020-03-08 21:24:52,width: 100%;,109.0
用户32364,课程40,2020-03-08 21:24:52,width: 0%;,499.0
用户32365,课程19,2020-03-06 20:55:02,width: 0%;,499.0
用户32365,课程32,2020-03-06 20:55:23,width: 0%;,499.0
用户32365,课程76,2020-03-06 20:55:12,width: 0%;,0.0
用户32366,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32366,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32366,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32366,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32366,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32366,课程51,2020-03-12 13:36:58,width: 0%;,
用户32366,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32366,课程158,2020-03-08 21:24:44,width: 0%;,129.0
用户32366,课程141,2020-03-08 21:24:44,width: 0%;,199.0
用户32366,课程56,2020-03-08 21:24:44,width: 0%;,299.0
用户32366,课程132,2020-03-08 21:24:44,width: 0%;,199.0
用户32366,课程29,2020-03-08 21:24:44,width: 0%;,199.0
用户32366,课程34,2020-03-08 21:24:44,width: 0%;,299.0
用户32366,课程171,2020-03-08 21:24:44,width: 0%;,299.0
用户32366,课程48,2020-03-08 21:24:44,width: 0%;,299.0
用户32366,课程180,2020-03-08 21:24:44,width: 0%;,0.0
用户32366,课程144,2020-03-08 21:24:44,width: 0%;,129.0
用户32366,课程163,2020-03-08 21:24:44,width: 0%;,129.0
用户32366,课程148,2020-03-08 21:24:44,width: 0%;,129.0
用户32366,课程135,2020-03-08 21:24:43,width: 0%;,199.0
用户32366,课程133,2020-03-08 21:24:43,width: 0%;,199.0
用户32366,课程130,2020-03-08 21:24:43,width: 0%;,199.0
用户32366,课程162,2020-03-08 21:24:44,width: 0%;,129.0
用户32366,课程26,2020-03-08 21:24:43,width: 0%;,319.0
用户32366,课程17,2020-03-08 21:24:43,width: 0%;,299.0
用户32366,课程31,2020-03-08 21:24:43,width: 30%;,109.0
用户32366,课程40,2020-03-08 21:24:43,width: 0%;,499.0
用户32367,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32367,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32367,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32367,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32367,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32367,课程51,2020-03-12 13:36:58,width: 0%;,
用户32367,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32367,课程158,2020-03-08 21:25:23,width: 0%;,129.0
用户32367,课程141,2020-03-08 21:25:23,width: 0%;,199.0
用户32367,课程56,2020-03-08 21:25:23,width: 0%;,299.0
用户32367,课程132,2020-03-08 21:25:23,width: 0%;,199.0
用户32367,课程29,2020-03-08 21:25:23,width: 0%;,199.0
用户32367,课程34,2020-03-08 21:25:23,width: 0%;,299.0
用户32367,课程171,2020-03-08 21:25:23,width: 0%;,299.0
用户32367,课程48,2020-03-08 21:25:23,width: 0%;,299.0
用户32367,课程144,2020-03-06 20:59:55,width: 0%;,129.0
用户32367,课程163,2020-03-06 20:59:54,width: 0%;,129.0
用户32367,课程180,2020-03-08 21:25:23,width: 0%;,0.0
用户32367,课程148,2020-03-08 21:25:22,width: 0%;,129.0
用户32367,课程135,2020-03-08 21:25:22,width: 0%;,199.0
用户32367,课程133,2020-03-08 21:25:22,width: 0%;,199.0
用户32367,课程130,2020-03-08 21:25:22,width: 0%;,199.0
用户32367,课程162,2020-03-08 21:25:22,width: 0%;,129.0
用户32367,课程26,2020-03-08 21:25:22,width: 0%;,319.0
用户32367,课程17,2020-03-08 21:25:22,width: 0%;,299.0
用户32367,课程31,2020-03-08 21:25:22,width: 0%;,109.0
用户32367,课程40,2020-03-08 21:25:22,width: 0%;,499.0
用户32367,课程175,2020-03-06 21:00:12,width: 0%;,0.0
用户32368,课程191,2020-03-06 21:01:17,width: 14%;,0.0
用户32369,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32369,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32369,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32369,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32369,课程201,2020-04-01 09:39:24,width: 0%;,199.0
用户32369,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户32369,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户32369,课程158,2020-03-20 15:36:09,width: 0%;,129.0
用户32369,课程141,2020-03-20 15:36:09,width: 0%;,199.0
用户32369,课程29,2020-03-20 15:36:09,width: 0%;,199.0
用户32369,课程52,2020-03-20 15:36:09,width: 0%;,0.0
用户32369,课程56,2020-03-20 15:36:09,width: 0%;,299.0
用户32369,课程132,2020-03-20 15:36:09,width: 0%;,199.0
用户32369,课程51,2020-03-20 15:36:09,width: 0%;,
用户32369,课程144,2020-03-20 15:36:08,width: 0%;,129.0
用户32369,课程163,2020-03-20 15:36:08,width: 0%;,129.0
用户32369,课程50,2020-03-20 15:36:08,width: 0%;,0.0
用户32369,课程34,2020-03-20 15:36:08,width: 0%;,299.0
用户32369,课程171,2020-03-20 15:36:08,width: 0%;,299.0
用户32369,课程48,2020-03-20 15:36:08,width: 0%;,299.0
用户32369,课程180,2020-03-20 15:36:08,width: 0%;,0.0
用户32369,课程148,2020-03-20 15:36:08,width: 0%;,129.0
用户32369,课程162,2020-03-20 15:36:08,width: 0%;,129.0
用户32369,课程135,2020-03-20 15:36:08,width: 0%;,199.0
用户32369,课程133,2020-03-20 15:36:08,width: 0%;,199.0
用户32369,课程130,2020-03-20 15:36:08,width: 0%;,199.0
用户32369,课程26,2020-03-20 15:36:07,width: 0%;,319.0
用户32369,课程17,2020-03-20 15:36:07,width: 0%;,299.0
用户32369,课程31,2020-03-20 15:36:07,width: 0%;,109.0
用户32369,课程40,2020-03-20 15:36:07,width: 0%;,499.0
用户32370,课程50,2020-03-06 21:02:57,width: 0%;,0.0
用户32370,课程191,2020-03-21 16:26:29,width: 14%;,0.0
用户32370,课程144,2020-03-06 21:02:58,width: 0%;,129.0
用户32370,课程163,2020-03-06 21:02:58,width: 0%;,129.0
用户32370,课程171,2020-03-06 21:02:58,width: 0%;,299.0
用户32370,课程48,2020-03-06 21:02:58,width: 0%;,299.0
用户32371,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32371,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32371,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32371,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32371,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32371,课程51,2020-03-12 13:36:58,width: 0%;,
用户32371,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32371,课程158,2020-03-08 21:25:06,width: 0%;,129.0
用户32371,课程141,2020-03-08 21:25:06,width: 0%;,199.0
用户32371,课程56,2020-03-08 21:25:05,width: 0%;,299.0
用户32371,课程132,2020-03-08 21:25:05,width: 0%;,199.0
用户32371,课程29,2020-03-08 21:25:05,width: 0%;,199.0
用户32371,课程34,2020-03-08 21:25:05,width: 0%;,299.0
用户32371,课程171,2020-03-08 21:25:05,width: 0%;,299.0
用户32371,课程48,2020-03-08 21:25:05,width: 0%;,299.0
用户32371,课程180,2020-03-08 21:25:05,width: 0%;,0.0
用户32371,课程144,2020-03-08 21:25:05,width: 0%;,129.0
用户32371,课程163,2020-03-08 21:25:05,width: 0%;,129.0
用户32371,课程148,2020-03-08 21:25:05,width: 0%;,129.0
用户32371,课程135,2020-03-08 21:25:05,width: 0%;,199.0
用户32371,课程133,2020-03-08 21:25:05,width: 0%;,199.0
用户32371,课程130,2020-03-08 21:25:05,width: 0%;,199.0
用户32371,课程162,2020-03-08 21:25:05,width: 0%;,129.0
用户32371,课程26,2020-03-08 21:25:05,width: 0%;,319.0
用户32371,课程17,2020-03-08 21:25:04,width: 0%;,299.0
用户32371,课程31,2020-03-08 21:25:04,width: 0%;,109.0
用户32371,课程40,2020-03-08 21:25:04,width: 0%;,499.0
用户32372,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32372,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32372,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32372,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32372,课程201,2020-04-01 09:39:24,width: 0%;,199.0
用户32372,课程203,2020-04-01 09:38:44,width: 0%;,179.0
用户32372,课程53,2020-04-01 09:38:33,width: 0%;,0.0
用户32372,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32372,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32372,课程51,2020-03-12 13:36:58,width: 0%;,
用户32372,课程158,2020-03-08 11:11:11,width: 0%;,129.0
用户32372,课程141,2020-03-08 21:24:57,width: 0%;,199.0
用户32372,课程56,2020-03-08 21:24:57,width: 0%;,299.0
用户32372,课程132,2020-03-08 21:24:57,width: 0%;,199.0
用户32372,课程29,2020-03-08 21:24:57,width: 0%;,199.0
用户32372,课程34,2020-03-08 21:24:57,width: 0%;,299.0
用户32372,课程171,2020-03-08 21:24:57,width: 0%;,299.0
用户32372,课程48,2020-03-08 21:24:57,width: 0%;,299.0
用户32372,课程144,2020-03-08 11:10:53,width: 0%;,129.0
用户32372,课程163,2020-03-08 11:10:53,width: 0%;,129.0
用户32372,课程180,2020-03-08 21:24:57,width: 0%;,0.0
用户32372,课程148,2020-03-08 21:24:57,width: 0%;,129.0
用户32372,课程135,2020-03-08 21:24:56,width: 0%;,199.0
用户32372,课程133,2020-03-08 21:24:56,width: 0%;,199.0
用户32372,课程130,2020-03-08 21:24:56,width: 0%;,199.0
用户32372,课程162,2020-03-08 21:24:57,width: 0%;,129.0
用户32372,课程26,2020-03-08 21:24:56,width: 0%;,319.0
用户32372,课程17,2020-03-08 21:24:56,width: 0%;,299.0
用户32372,课程31,2020-03-08 21:24:56,width: 100%;,109.0
用户32372,课程40,2020-03-08 21:24:56,width: 0%;,499.0
用户32372,课程219,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程218,2020-03-08 11:10:21,width: 0%;,899.0
用户32372,课程214,2020-03-08 11:10:21,width: 0%;,899.0
用户32372,课程216,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程175,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程184,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程210,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程37,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程24,2020-03-08 11:10:21,width: 0%;,0.0
用户32372,课程36,2020-03-13 10:02:23,width: 100%;,499.0
用户32372,课程19,2020-03-13 10:01:34,width: 100%;,499.0
用户32372,课程76,2020-03-13 10:03:35,width: 0%;,0.0
用户32373,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32373,课程180,2020-03-06 21:12:55,width: 0%;,0.0
用户32373,课程40,2020-03-06 21:12:54,width: 47%;,499.0
用户32373,课程148,2020-03-06 21:12:55,width: 0%;,129.0
用户32373,课程162,2020-03-06 21:12:55,width: 0%;,129.0
用户32373,课程133,2020-03-06 21:12:54,width: 0%;,199.0
用户32373,课程130,2020-03-06 21:12:54,width: 0%;,199.0
用户32373,课程135,2020-03-06 21:12:55,width: 0%;,199.0
用户32373,课程26,2020-03-06 21:12:54,width: 0%;,319.0
用户32373,课程17,2020-03-06 21:12:54,width: 0%;,299.0
用户32373,课程31,2020-03-06 21:12:54,width: 10%;,109.0
用户32374,课程191,2020-03-06 21:09:49,width: 0%;,0.0
用户32374,课程180,2020-03-06 21:19:03,width: 0%;,0.0
用户32375,课程12,2020-03-06 21:36:44,width: 26%;,0.0
用户32376,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32376,课程158,2020-04-01 11:40:27,width: 0%;,129.0
用户32376,课程141,2020-04-01 11:40:27,width: 0%;,199.0
用户32376,课程29,2020-04-01 11:40:27,width: 0%;,199.0
用户32376,课程52,2020-04-01 11:40:27,width: 0%;,0.0
用户32376,课程56,2020-04-01 11:40:27,width: 0%;,299.0
用户32376,课程132,2020-04-01 11:40:27,width: 0%;,199.0
用户32376,课程51,2020-04-01 11:40:27,width: 0%;,
用户32376,课程144,2020-04-01 11:40:27,width: 0%;,129.0
用户32376,课程163,2020-04-01 11:40:27,width: 0%;,129.0
用户32376,课程50,2020-04-01 11:40:27,width: 0%;,0.0
用户32376,课程34,2020-04-01 11:40:27,width: 0%;,299.0
用户32376,课程171,2020-04-01 11:40:27,width: 33%;,299.0
用户32376,课程48,2020-04-01 11:40:27,width: 75%;,299.0
用户32376,课程180,2020-04-01 11:40:27,width: 0%;,0.0
用户32376,课程148,2020-04-01 11:40:26,width: 0%;,129.0
用户32376,课程162,2020-04-01 11:40:26,width: 0%;,129.0
用户32376,课程135,2020-04-01 11:40:26,width: 0%;,199.0
用户32376,课程133,2020-04-01 11:40:26,width: 0%;,199.0
用户32376,课程130,2020-04-01 11:40:26,width: 0%;,199.0
用户32376,课程26,2020-04-01 11:40:26,width: 0%;,319.0
用户32376,课程17,2020-04-01 11:40:26,width: 0%;,299.0
用户32376,课程31,2020-04-01 11:40:26,width: 0%;,109.0
用户32376,课程40,2020-04-01 11:40:26,width: 0%;,499.0
用户32377,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32377,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32377,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32377,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32377,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32377,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32377,课程51,2020-03-12 13:36:58,width: 0%;,
用户32377,课程158,2020-03-08 21:23:33,width: 0%;,129.0
用户32377,课程141,2020-03-08 21:23:33,width: 0%;,199.0
用户32377,课程56,2020-03-08 21:23:33,width: 0%;,299.0
用户32377,课程132,2020-03-08 21:23:33,width: 0%;,199.0
用户32377,课程29,2020-03-08 21:23:33,width: 0%;,199.0
用户32377,课程34,2020-03-08 21:23:33,width: 0%;,299.0
用户32377,课程171,2020-03-08 21:23:33,width: 0%;,299.0
用户32377,课程48,2020-03-08 21:23:33,width: 0%;,299.0
用户32377,课程180,2020-03-08 21:23:33,width: 0%;,0.0
用户32377,课程144,2020-03-08 21:23:33,width: 0%;,129.0
用户32377,课程163,2020-03-08 21:23:33,width: 0%;,129.0
用户32377,课程148,2020-03-08 21:23:32,width: 0%;,129.0
用户32377,课程135,2020-03-08 21:23:32,width: 0%;,199.0
用户32377,课程133,2020-03-08 21:23:32,width: 0%;,199.0
用户32377,课程130,2020-03-08 21:23:32,width: 0%;,199.0
用户32377,课程162,2020-03-08 21:23:32,width: 0%;,129.0
用户32377,课程26,2020-03-08 21:23:32,width: 0%;,319.0
用户32377,课程17,2020-03-08 21:23:32,width: 0%;,299.0
用户32377,课程31,2020-03-08 21:23:32,width: 0%;,109.0
用户32377,课程40,2020-03-08 21:23:32,width: 0%;,499.0
用户32378,课程191,2020-03-06 21:12:50,width: 29%;,0.0
用户32378,课程12,2020-03-06 21:15:28,width: 11%;,0.0
用户32379,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32379,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32379,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32379,课程52,2020-03-12 13:36:59,width: 0%;,0.0
用户32379,课程50,2020-03-12 13:36:57,width: 0%;,0.0
用户32379,课程51,2020-03-12 13:36:58,width: 0%;,
用户32379,课程191,2020-03-09 09:25:38,width: 0%;,0.0
用户32379,课程158,2020-03-08 21:25:08,width: 0%;,129.0
用户32379,课程141,2020-03-08 21:25:08,width: 0%;,199.0
用户32379,课程56,2020-03-08 21:25:08,width: 0%;,299.0
用户32379,课程132,2020-03-08 21:25:08,width: 0%;,199.0
用户32379,课程29,2020-03-08 21:25:08,width: 0%;,199.0
用户32379,课程34,2020-03-08 21:25:08,width: 0%;,299.0
用户32379,课程171,2020-03-08 21:25:08,width: 0%;,299.0
用户32379,课程48,2020-03-08 21:25:08,width: 0%;,299.0
用户32379,课程180,2020-03-08 21:25:08,width: 0%;,0.0
用户32379,课程144,2020-03-08 21:25:08,width: 0%;,129.0
用户32379,课程163,2020-03-08 21:25:08,width: 0%;,129.0
用户32379,课程148,2020-03-08 21:25:08,width: 0%;,129.0
用户32379,课程135,2020-03-08 21:25:07,width: 0%;,199.0
用户32379,课程133,2020-03-08 21:25:07,width: 0%;,199.0
用户32379,课程130,2020-03-08 21:25:07,width: 0%;,199.0
用户32379,课程162,2020-03-08 21:25:07,width: 0%;,129.0
用户32379,课程26,2020-03-08 21:25:07,width: 0%;,319.0
用户32379,课程17,2020-03-08 21:25:07,width: 0%;,299.0
用户32379,课程31,2020-03-08 21:25:07,width: 0%;,109.0
用户32379,课程40,2020-03-08 21:25:07,width: 0%;,499.0
用户32380,课程50,2020-03-06 21:20:00,width: 0%;,0.0
用户32380,课程144,2020-03-06 21:20:00,width: 0%;,129.0
用户32380,课程163,2020-03-06 21:20:00,width: 0%;,129.0
用户32380,课程171,2020-03-06 21:20:00,width: 0%;,299.0
用户32380,课程48,2020-03-06 21:20:00,width: 0%;,299.0
用户32381,课程191,2020-06-11 14:21:55,width: 0%;,0.0
用户32381,课程207,2020-04-20 11:13:02,width: 0%;,3000.0
用户32381,课程173,2020-04-20 11:13:00,width: 0%;,3000.0
用户32381,课程209,2020-04-20 11:12:58,width: 0%;,3000.0
用户32381,课程158,2020-03-20 15:37:10,width: 0%;,129.0
用户32381,课程141,2020-03-20 15:37:10,width: 0%;,199.0
用户32381,课程29,2020-03-20 15:37:10,width: 0%;,199.0
用户32381,课程52,2020-03-20 15:37:10,width: 0%;,0.0
用户32381,课程56,2020-03-20 15:37:09,width: 0%;,299.0
用户32381,课程132,2020-03-20 15:37:09,width: 0%;,199.0
用户32381,课程51,2020-03-20 15:37:09,width: 0%;,
用户32381,课程144,2020-03-20 15:37:09,width: 0%;,129.0
用户32381,课程163,2020-03-20 15:37:09,width: 0%;,129.0
用户32381,课程50,2020-03-20 15:37:09,width: 0%;,0.0
用户32381,课程34,2020-03-20 15:37:09,width: 0%;,299.0
用户32381,课程171,2020-03-20 15:37:09,width: 0%;,299.0
